gene_id,PLS1,PLS2,specie
ENSDARG00000060922,0.8437370885663987,0.14326847749917146,fish
ENSDARG00000060925,0.5296477240942423,-1.8791146631799218,fish
ENSDARG00000060927,0.7801678458069912,-1.6641822506177535,fish
ENSDARG00000060929,0.8031177524871324,-0.2667172568926301,fish
ENSDARG00000060937,-2.3384428766263188,-0.405315540317106,fish
ENSDARG00000060941,-0.3522237169859369,-1.4008561647824165,fish
ENSDARG00000060944,-3.4890008882748114,-2.549753075243396,fish
ENSDARG00000060946,-1.3720980222953567,-1.5645988058023106,fish
ENSDARG00000060948,-0.7509995607056704,1.3772994994475234,fish
ENSDARG00000060951,0.41585420433688697,-0.7819461537292502,fish
ENSDARG00000060953,-0.26635672025246676,-0.3557591586344988,fish
ENSDARG00000060954,2.040724204355108,1.119396938753685,fish
ENSDARG00000060962,-2.2278646219714355,-0.5537203655509008,fish
ENSDARG00000060977,-0.013304653898820962,-4.4254367348262145,fish
ENSDARG00000060978,2.992518246054964,1.7164907297925145,fish
ENSDARG00000060980,2.5643794610961503,-1.0232943232414728,fish
ENSDARG00000060983,-2.6440398595232177,0.2494457685096211,fish
ENSDARG00000060987,0.06602933627026733,-0.7190929531180429,fish
ENSDARG00000060991,1.094347120291009,-0.10220000975257874,fish
ENSDARG00000060992,-0.8330712027034692,-1.0319047904349072,fish
ENSDARG00000060994,1.1064198869945214,-1.6737884151472142,fish
ENSDARG00000061000,1.272049547399365,-0.8271499510976437,fish
ENSDARG00000061004,-1.892180544273406,0.7056488780167122,fish
ENSDARG00000061006,-0.6015828340763241,-1.2052925420556426,fish
ENSDARG00000061013,1.1882395521195859,1.0969547160034883,fish
ENSDARG00000061014,1.6711002198150802,-2.848015152021601,fish
ENSDARG00000061017,-0.10040329827500255,-1.4354378102459155,fish
ENSDARG00000061020,-0.8497696033723616,-0.24633846802227594,fish
ENSDARG00000061021,-0.8258108589618339,2.1706182768271454,fish
ENSDARG00000061023,-0.8827577409340867,1.1809328228695897,fish
ENSDARG00000061024,1.7250798953207742,-2.1752635281270907,fish
ENSDARG00000061030,3.4133578390481136,-1.7284412425510198,fish
ENSDARG00000061039,0.316569182364658,-1.0724533940917242,fish
ENSDARG00000061044,0.5367595122776242,1.2252186567326095,fish
ENSDARG00000061048,0.0573630710556139,0.6292792279665957,fish
ENSDARG00000061049,-1.211549833569875,-2.040518200318634,fish
ENSDARG00000061051,-0.664049826028522,-0.9153964578176309,fish
ENSDARG00000061052,0.16556491472674195,-0.5244645506934345,fish
ENSDARG00000061057,3.6406329599194938,-4.224433895632652,fish
ENSDARG00000061061,-0.7139919712042765,0.9319623917723047,fish
ENSDARG00000061062,-1.6845722927188276,-1.6004441162267493,fish
ENSDARG00000061066,1.2905716818622797,0.29527941240872524,fish
ENSDARG00000061081,-1.1699890669891033,-0.5568855204916432,fish
ENSDARG00000061083,-0.2231496201510706,-0.12511524382170958,fish
ENSDARG00000061091,-2.1752006155190013,0.6952601771247913,fish
ENSDARG00000061095,-1.2623916797923345,0.3111262280038018,fish
ENSDARG00000061096,0.7914089864756672,0.30169154264578046,fish
ENSDARG00000061099,0.36056570910261937,1.7120461073026692,fish
ENSDARG00000061100,2.7085098691919494,-1.2323060334677884,fish
ENSDARG00000061103,-0.9646063007931154,0.9809623630336923,fish
ENSDARG00000061108,0.5635020881095154,1.6705388971083799,fish
ENSDARG00000061110,0.4812918010350214,0.4276386255244579,fish
ENSDARG00000061114,-1.149430042260325,1.1962418728909177,fish
ENSDARG00000061120,2.336063499720089,0.8341888971492866,fish
ENSDARG00000061121,1.6421241317202304,-0.046245053477558175,fish
ENSDARG00000061124,3.4567421038958757,1.8963981362728328,fish
ENSDARG00000061131,3.2322566578580156,-0.7069659927832401,fish
ENSDARG00000061138,-1.3649546111391475,-0.7006676526447316,fish
ENSDARG00000061140,-0.44795374005123434,2.2972784382313662,fish
ENSDARG00000061143,-0.6532419551743633,0.09703498114845853,fish
ENSDARG00000061145,0.23777105252915687,0.21039661174009294,fish
ENSDARG00000061147,-2.972013460536501,-3.38829698281888,fish
ENSDARG00000061149,-0.20654465960610854,-0.36298476171581906,fish
ENSDARG00000061159,0.5287367178803392,2.0639416432155544,fish
ENSDARG00000061161,1.241411938499815,-0.4816345764144364,fish
ENSDARG00000061165,1.4050326676719669,1.1617698748818903,fish
ENSDARG00000061168,1.7282761755407683,-1.8561971623759008,fish
ENSDARG00000061169,1.1279925747434867,-0.08183838215915633,fish
ENSDARG00000061173,0.16416644458009944,1.2681121271657008,fish
ENSDARG00000061174,-1.5193933732741902,-5.1286562665978686,fish
ENSDARG00000061177,-0.9111696266763696,1.342319534691263,fish
ENSDARG00000061180,0.6188714309823615,0.1801695697728383,fish
ENSDARG00000061185,-0.5464351290224354,-1.6115943990828479,fish
ENSDARG00000061187,1.7109383987701037,1.1944874743918839,fish
ENSDARG00000061191,-0.29449137105905915,-1.271154120497738,fish
ENSDARG00000061194,-0.29611415795311474,0.5963594746523729,fish
ENSDARG00000061195,1.553995983059943,-0.5689127596503727,fish
ENSDARG00000061197,1.3448065820784543,-0.5049334775983982,fish
ENSDARG00000061201,-0.5669663655875365,1.6299171888734978,fish
ENSDARG00000061203,1.1098668983773565,-0.8724400964136934,fish
ENSDARG00000061204,-2.034039719271387,0.7944994805133613,fish
ENSDARG00000061205,0.7410620941966765,0.603679888616855,fish
ENSDARG00000061207,1.8779258375691337,-0.36595770922579834,fish
ENSDARG00000061208,1.7293524542109593,-1.5678188891204603,fish
ENSDARG00000061213,-0.24532842552028955,0.02875184560166165,fish
ENSDARG00000061214,0.21213585027010018,2.073086601023386,fish
ENSDARG00000061215,-1.1622455376478924,-0.2779338594637119,fish
ENSDARG00000061216,-2.3071987064516657,0.6837433958553969,fish
ENSDARG00000061221,-3.3476061531474226,0.303236012782069,fish
ENSDARG00000061222,0.22950372577628692,1.7394468475301992,fish
ENSDARG00000061223,-0.10508220312497725,-0.849804630974814,fish
ENSDARG00000061226,1.6568230223312896,-1.390429961768172,fish
ENSDARG00000061228,0.5139620817617004,0.4129834879108941,fish
ENSDARG00000061231,-0.2765984488680069,-2.2222595075957337,fish
ENSDARG00000061235,-0.39579613875320235,0.19133195660916227,fish
ENSDARG00000061240,1.916595143174721,-0.1074871598132053,fish
ENSDARG00000061242,-0.06975007789187296,-1.7301106527446728,fish
ENSDARG00000061249,0.7454031170911728,2.2545822922600514,fish
ENSDARG00000061255,1.4317497770099799,-0.08548184700092828,fish
ENSDARG00000061256,0.34579229077893525,-0.5377671320228403,fish
ENSDARG00000061257,1.1657282985353474,0.22798267503298197,fish
ENSDARG00000061259,-2.037402613665478,-6.0997719697980255,fish
ENSDARG00000061260,-1.6125285286114104,-2.3072217687690206,fish
ENSDARG00000061268,0.31485565879645017,0.5378895591203962,fish
ENSDARG00000061272,2.4916790118507466,1.8484457160533254,fish
ENSDARG00000061274,-1.0140731052834902,0.10827306816533744,fish
ENSDARG00000061282,3.4451965908083446,-3.093708774582172,fish
ENSDARG00000061292,-1.7098272371234577,-0.2754074589716798,fish
ENSDARG00000061294,-1.0464807169497232,0.18511932403389303,fish
ENSDARG00000061301,1.6231392496415573,2.0072081470799463,fish
ENSDARG00000061304,0.4498778947445048,-0.18998305778828825,fish
ENSDARG00000061311,-1.7141936009179535,0.6422214657386273,fish
ENSDARG00000061314,-0.3405094105630456,1.4577761786323515,fish
ENSDARG00000061328,0.4939843265937212,0.6648408569459847,fish
ENSDARG00000061335,1.50847843618041,-1.333428293946794,fish
ENSDARG00000061338,0.13229506221038267,1.0139594933050176,fish
ENSDARG00000061345,1.680442579096547,-0.014968881972213466,fish
ENSDARG00000061348,0.736486502673969,-1.3984190293295375,fish
ENSDARG00000061351,-2.1675627513956224,-2.7581265472265843,fish
ENSDARG00000061352,0.3429937733112167,-1.4640689780475937,fish
ENSDARG00000061354,-0.9302774208159524,0.6998854432134657,fish
ENSDARG00000061355,0.7699575054591451,-0.5631886479073249,fish
ENSDARG00000061357,1.2308206052551616,-2.9927780460811024,fish
ENSDARG00000061362,0.2451156079790554,-1.410488188434265,fish
ENSDARG00000061363,1.6119899624388454,-3.9769502964618373,fish
ENSDARG00000061365,-1.7046551447006137,-1.7093019200477326,fish
ENSDARG00000061368,1.5107157732591547,-1.3984592035078285,fish
ENSDARG00000061371,2.395481741199777,1.5330863477508074,fish
ENSDARG00000061373,-4.930619300547429,-2.442816969910509,fish
ENSDARG00000061375,0.4875240231057533,1.0095273754625298,fish
ENSDARG00000061377,-1.8021259886410117,-0.9455682667160722,fish
ENSDARG00000061378,-0.022222171032133725,0.2967882053656123,fish
ENSDARG00000061379,-3.0506912307130176,1.7823304099075734,fish
ENSDARG00000061383,-0.9216253856691654,2.5019817804293956,fish
ENSDARG00000061385,-2.0438962269840246,1.4026169944325364,fish
ENSDARG00000061391,1.9945166407848463,-0.9923757295337429,fish
ENSDARG00000061397,1.4845462987028262,0.18979720907178554,fish
ENSDARG00000061398,-1.4811008876423022,-2.1197771177126854,fish
ENSDARG00000061400,1.1725424396616082,-0.8979807427436188,fish
ENSDARG00000061405,1.6712699616877318,-4.532760136188718,fish
ENSDARG00000061409,-1.0659157973116522,0.13235536378419085,fish
ENSDARG00000061411,2.70333090343418,0.604227445263925,fish
ENSDARG00000061413,-0.02994622823340197,2.5023837514488787,fish
ENSDARG00000061416,-1.1887581649980297,-1.0767515693072212,fish
ENSDARG00000061417,1.8495926057746834,-0.047704741941620485,fish
ENSDARG00000061419,-0.019766395611793386,-1.549685285126536,fish
ENSDARG00000061421,-1.8388576435816224,-0.8922479189640583,fish
ENSDARG00000061424,-3.9368366898338536,-1.0061078315639425,fish
ENSDARG00000061432,-1.9825407095355554,1.6318054624651177,fish
ENSDARG00000061436,2.0594520993972596,3.5913662939948146,fish
ENSDARG00000061439,-3.387775432865537,2.3125299941789517,fish
ENSDARG00000061445,2.3185378848742757,-0.37921874181809867,fish
ENSDARG00000061450,1.2204850131780256,0.3042281131391712,fish
ENSDARG00000061451,-3.6360520956275986,1.4368691299314076,fish
ENSDARG00000061454,3.6567966234663074,0.3441158457114275,fish
ENSDARG00000061458,0.6160932607654617,-0.06642817362887606,fish
ENSDARG00000061459,-0.8992800061686668,0.09653507339215855,fish
ENSDARG00000061468,0.19752865600453778,2.400882551345564,fish
ENSDARG00000061472,0.43772743827182475,0.6574887051282786,fish
ENSDARG00000061473,0.051601185364117924,-1.7929160988007093,fish
ENSDARG00000061478,2.156475847712104,3.871452631321821,fish
ENSDARG00000061480,-1.1456906044241302,0.4137970081483345,fish
ENSDARG00000061481,-1.4490743874314749,2.263387541772076,fish
ENSDARG00000061490,-1.8484710361893737,0.7530600557574433,fish
ENSDARG00000061497,-1.3712489438272208,-2.61837128221042,fish
ENSDARG00000061498,-0.3729432122639895,-0.1888474980798221,fish
ENSDARG00000061504,-1.5447175264388349,0.3016099712694434,fish
ENSDARG00000061505,0.06559706001365978,-0.32330650104667713,fish
ENSDARG00000061508,-0.8441484255073566,-0.15883580647898432,fish
ENSDARG00000061509,-2.4589726915433623,-0.08162636575559812,fish
ENSDARG00000061515,-0.14001431024936492,-1.8738688956226326,fish
ENSDARG00000061520,-2.525199985081547,2.227813043552381,fish
ENSDARG00000061525,-0.6146668509900415,1.0258188805567519,fish
ENSDARG00000061527,-3.5222968328508837,-1.3738380234054492,fish
ENSDARG00000061543,-0.10866326130907392,-0.6439741202527703,fish
ENSDARG00000061544,0.9410797723361255,-0.6993229904240083,fish
ENSDARG00000061547,3.53279474623448,3.245484424387493,fish
ENSDARG00000061548,-1.2550129245278587,0.07501551116245397,fish
ENSDARG00000061549,1.354358298128241,-0.6542723673946178,fish
ENSDARG00000061551,0.2670353975727321,-0.5250346806826152,fish
ENSDARG00000061553,-3.2908124844131628,-1.017250170224348,fish
ENSDARG00000061562,1.39756252600423,0.35969780208763646,fish
ENSDARG00000061566,1.329748052061625,1.8485485060108868,fish
ENSDARG00000061576,0.7872281224149603,0.7696165604136164,fish
ENSDARG00000061579,0.8663227465391607,0.29543409688296257,fish
ENSDARG00000061580,1.045757401667872,-1.0836351242191744,fish
ENSDARG00000061585,-0.9839868903538539,0.440711728839395,fish
ENSDARG00000061587,1.9581447655296036,0.48929241588647004,fish
ENSDARG00000061590,1.0959357279335293,-0.7348380957002789,fish
ENSDARG00000061591,-0.23651380584987267,0.322780484568967,fish
ENSDARG00000061600,0.225120945935601,1.7758359426681247,fish
ENSDARG00000061602,-3.4163199215776285,-0.09582621453247933,fish
ENSDARG00000061603,-1.2715126441886448,1.2338671998971544,fish
ENSDARG00000061610,-3.4233488643831413,-0.07567148129208823,fish
ENSDARG00000061611,-2.138214874951533,1.2436767196954766,fish
ENSDARG00000061621,-2.8542365235059655,0.6351743690774794,fish
ENSDARG00000061622,1.0835111097087355,-2.7588419963998794,fish
ENSDARG00000061629,0.8464656065886721,-1.457932052387684,fish
ENSDARG00000061631,-0.930149359992705,0.4953592309565947,fish
ENSDARG00000061634,-1.9362314608064415,2.7880641138643605,fish
ENSDARG00000061635,1.6965226442229264,0.4289068970644523,fish
ENSDARG00000061638,1.053532839616053,-3.114422924414872,fish
ENSDARG00000061640,0.540102910913508,-0.14387481912784342,fish
ENSDARG00000061644,1.8734852955277255,2.1090799432098413,fish
ENSDARG00000061647,2.1625938007690992,0.3429889099928509,fish
ENSDARG00000061651,-0.8724240377168667,2.4818126247715795,fish
ENSDARG00000061654,0.6213583110578618,-1.9091467052806996,fish
ENSDARG00000061656,-1.883403816681013,-0.5877174282724179,fish
ENSDARG00000061664,1.2478042860859508,-1.6292327731693934,fish
ENSDARG00000061665,2.5327311027462898,-0.4243368499688686,fish
ENSDARG00000061672,-2.1870162664177824,-0.9905576840967801,fish
ENSDARG00000061682,0.1695879683357111,-0.0816871684252819,fish
ENSDARG00000061684,0.3719455191898502,0.6799190488203306,fish
ENSDARG00000061688,3.004320246533796,0.517512715175487,fish
ENSDARG00000061690,0.37784106409133733,-1.402125452032034,fish
ENSDARG00000061691,0.3953285024350145,-0.7158832848985911,fish
ENSDARG00000061692,1.4602911976083117,1.13984750082682,fish
ENSDARG00000061697,-2.976081449557253,2.0855389702474185,fish
ENSDARG00000061710,-1.401816562331797,0.026987494736467756,fish
ENSDARG00000061713,-0.44754007919903743,0.09303880207530876,fish
ENSDARG00000061714,-3.4467638613482676,0.47919658985748936,fish
ENSDARG00000061717,-3.3090846138049823,-0.44583030036892296,fish
ENSDARG00000061718,2.61898250522754,-2.495724923698455,fish
ENSDARG00000061719,0.19286377991155745,-0.12205997199203102,fish
ENSDARG00000061723,2.166116180716889,-2.412011840676827,fish
ENSDARG00000061728,0.47806593290650345,-0.5132064854697858,fish
ENSDARG00000061732,0.10238406449843174,4.027348964399881,fish
ENSDARG00000061735,3.751207456139267,3.3659152989959877,fish
ENSDARG00000061736,-1.3153559875757812,2.1276626501137286,fish
ENSDARG00000061737,0.815447781323108,0.9248803273318447,fish
ENSDARG00000061738,1.011570651040371,-4.016686190001157,fish
ENSDARG00000061741,0.48658669875767196,0.47077542436433834,fish
ENSDARG00000061742,0.06138624645231623,-1.1752817467597843,fish
ENSDARG00000061746,1.1689555505883638,-2.1477955525478574e-4,fish
ENSDARG00000061747,-1.6366857953726102,-1.5695484799941508,fish
ENSDARG00000061752,0.8042834489264754,-0.27991967313424776,fish
ENSDARG00000061757,1.7101051050555132,-0.6105173395341441,fish
ENSDARG00000061758,0.0700939511441042,1.1058638086513777,fish
ENSDARG00000061759,-0.13961450889087618,0.455245187896713,fish
ENSDARG00000061761,1.2099936127387063,0.7002220160642073,fish
ENSDARG00000061762,-1.9031952991431305,-0.06123101002709458,fish
ENSDARG00000061763,1.8203252034518207,-1.7827620298437103,fish
ENSDARG00000061764,-0.3550511764880371,4.986299439664994,fish
ENSDARG00000061770,-1.594334042865687,-0.09149815693700664,fish
ENSDARG00000061773,-0.2525262545324915,-2.084316858183721,fish
ENSDARG00000061774,2.1609574779143754,-1.4867226830135658,fish
ENSDARG00000061778,1.5417247754620742,-0.6935725289552688,fish
ENSDARG00000061786,0.45271170395774385,0.7070541595070463,fish
ENSDARG00000061789,-0.438859204290607,-0.9957686841981712,fish
ENSDARG00000061791,1.0841713982548002,0.028238314623632396,fish
ENSDARG00000061796,-1.0418839690972697,-1.390257705056618,fish
ENSDARG00000061797,0.8835959802891239,0.8290315056063274,fish
ENSDARG00000061798,-0.35166783185074735,1.1421136953884432,fish
ENSDARG00000061800,-2.1628004745058393,-0.2501707000342497,fish
ENSDARG00000061802,-0.2050935942438767,-0.19447833841069978,fish
ENSDARG00000061810,0.060551250370616996,0.8857931738223689,fish
ENSDARG00000061817,0.5025537504308686,1.1329335288063989,fish
ENSDARG00000061819,0.14715442599603845,-0.7311744212830373,fish
ENSDARG00000061829,0.4849834653507854,1.5821060228284147,fish
ENSDARG00000061830,-0.15607102248127608,-0.6507711746885932,fish
ENSDARG00000061835,0.014469070395055628,-0.6513975543190318,fish
ENSDARG00000061836,3.7798215739359824,-1.3532641314141531,fish
ENSDARG00000061841,1.855060881387171,-1.4866084068779277,fish
ENSDARG00000061844,-0.5495468657400668,1.2385203953015285,fish
ENSDARG00000061845,-2.384714606761773,1.3776121211301569,fish
ENSDARG00000061846,-0.4532472646653192,-0.8551198529724086,fish
ENSDARG00000061848,1.6566034201618773,4.65344303099099,fish
ENSDARG00000061850,-3.310721574291546,-0.7791339472431619,fish
ENSDARG00000061852,1.0973736704830346,0.5239424240023971,fish
ENSDARG00000061854,-1.879313388683209,0.2064542802867447,fish
ENSDARG00000061858,-1.6046223945155083,1.9609899891540565,fish
ENSDARG00000061862,1.2684778180589817,0.9752683589540118,fish
ENSDARG00000061864,1.8874196887994676,1.0531199549143793,fish
ENSDARG00000061865,0.23822279915927908,1.7612057080702614,fish
ENSDARG00000061889,-0.29336951157492724,1.3709503209812992,fish
ENSDARG00000061890,-0.005029059590702614,1.6783780894875193,fish
ENSDARG00000061895,0.40136587224182635,-0.5377827736268075,fish
ENSDARG00000061896,0.46524761096165346,0.5094728813708364,fish
ENSDARG00000061899,-1.2742569360976677,0.43738630736363165,fish
ENSDARG00000061904,1.3822238089939718,2.2297479107383094,fish
ENSDARG00000061908,0.6894924110031555,-0.009319473556733373,fish
ENSDARG00000061909,2.813191475318743,-2.0327409793086773,fish
ENSDARG00000061915,0.170183791073655,0.050468856156095164,fish
ENSDARG00000061916,3.3671135427825964,2.891327061660326,fish
ENSDARG00000061918,1.6875619420203969,1.4969907231923727,fish
ENSDARG00000061921,-0.8434182696481387,1.6362944072161472,fish
ENSDARG00000061923,-1.1232437284577292,0.7178000046751621,fish
ENSDARG00000061940,2.063963003165969,-2.715197726901666,fish
ENSDARG00000061941,0.8073074892200556,0.7869421608909367,fish
ENSDARG00000061946,-2.513507207125012,0.3080117917357021,fish
ENSDARG00000061948,-0.353991526394172,-1.0299436707632457,fish
ENSDARG00000061951,-2.788907674934401,1.3390874231012224,fish
ENSDARG00000061952,-1.519732167743698,2.205566561571527,fish
ENSDARG00000061963,-0.04801077218061299,-1.1604844502691825,fish
ENSDARG00000061974,-0.13331513052470653,-1.070347430287786,fish
ENSDARG00000061977,-2.218372225274963,0.619563921556464,fish
ENSDARG00000061981,0.43603280514685744,1.866132253673192,fish
ENSDARG00000061985,3.8745469881717973,3.5468110938729884,fish
ENSDARG00000061989,0.5005438342119185,0.9183790333603423,fish
ENSDARG00000061990,-2.2525609193678804,1.0953061015334788,fish
ENSDARG00000061992,1.4659961142830384,0.24132539603399478,fish
ENSDARG00000061993,-1.3430523842978128,-0.551269845138871,fish
ENSDARG00000061994,0.15405580755724552,1.6776933131177774,fish
ENSDARG00000062000,0.7242586262289172,-0.8303499223127283,fish
ENSDARG00000062002,-2.52346910331209,-0.1683744148707221,fish
ENSDARG00000062003,1.339724271886009,0.04580151047431622,fish
ENSDARG00000062008,0.9366739003020209,0.1090170981269412,fish
ENSDARG00000062016,-0.7430711312625318,-0.6146676480339678,fish
ENSDARG00000062017,0.5667856579068477,-0.41294987126855326,fish
ENSDARG00000062019,-0.6223798413678256,-0.6045031747352174,fish
ENSDARG00000062020,-0.2631480323877836,-0.23980617295029608,fish
ENSDARG00000062021,-1.1225416953592766,-0.5535453119580083,fish
ENSDARG00000062023,0.24552410148080284,-0.7089719061139973,fish
ENSDARG00000062025,0.08952099850515306,-1.3923981882159087,fish
ENSDARG00000062042,-3.276136310704729,2.137372728159446,fish
ENSDARG00000062045,2.0151151998026338,-1.4408246187615077,fish
ENSDARG00000062049,1.7196203679593924,-0.4325661163517462,fish
ENSDARG00000062052,-1.9918918403177712,-0.594248563625173,fish
ENSDARG00000062053,0.4407245079333135,-0.37878148267358225,fish
ENSDARG00000062054,-0.14220494243889853,0.937135627942248,fish
ENSDARG00000062055,-0.3989641673085209,-0.9841099079065896,fish
ENSDARG00000062056,0.5267147020362595,-0.2334022365982786,fish
ENSDARG00000062057,-2.266458815375672,0.151457399344332,fish
ENSDARG00000062058,3.415246562894354,-0.40825271558189236,fish
ENSDARG00000062059,-0.42989111248158296,0.2802778895713695,fish
ENSDARG00000062060,1.756569637711136,2.5803192471070613,fish
ENSDARG00000062063,1.2697559679578088,0.3473909113785109,fish
ENSDARG00000062080,0.32568588844103263,-0.42457264962081337,fish
ENSDARG00000062081,-0.4380299952546765,-0.6518328720645016,fish
ENSDARG00000062082,-0.3896379945488717,0.5660295339195642,fish
ENSDARG00000062083,-1.3356223684731052,-0.3621494186982157,fish
ENSDARG00000062084,0.9036025415121611,-0.6177518809851057,fish
ENSDARG00000062085,0.8966264743870807,1.6997537934159401,fish
ENSDARG00000062086,-0.8932298771509022,1.7039019920215208,fish
ENSDARG00000062087,-0.09773238823974309,1.3425322508210973,fish
ENSDARG00000062089,-0.29021748449432455,1.2028208339159985,fish
ENSDARG00000062096,0.6001318100258664,0.8835308021161578,fish
ENSDARG00000062103,0.10620242304392342,1.5097264259016168,fish
ENSDARG00000062108,-0.8627115676868766,1.3852536903251376,fish
ENSDARG00000062109,0.9575210806594405,-0.05830199266882452,fish
ENSDARG00000062116,1.610822434408349,-1.3706725618162094,fish
ENSDARG00000062122,0.811349333042746,-1.1555414709662466,fish
ENSDARG00000062123,1.7680484561491516,0.09754260124171261,fish
ENSDARG00000062129,-1.0288492293996812,-0.7390966333714826,fish
ENSDARG00000062132,-1.2624887742914501,0.5227019244895249,fish
ENSDARG00000062134,0.6231506612250514,-0.7837117021399256,fish
ENSDARG00000062137,0.17150410353142023,0.7378796565563308,fish
ENSDARG00000062138,1.6807994369679398,0.6249594421059543,fish
ENSDARG00000062139,1.5476053826880891,-0.05280791637863099,fish
ENSDARG00000062142,-0.5881997582152652,0.4445542615516223,fish
ENSDARG00000062146,0.11986691884918156,2.14047180864432,fish
ENSDARG00000062147,-2.2601797303132223,1.1532734497772605,fish
ENSDARG00000062148,-3.2119975943050076,0.49215440819030953,fish
ENSDARG00000062152,0.9549670864482478,1.2945257684318574,fish
ENSDARG00000062154,1.9415403398250186,0.31532748338304484,fish
ENSDARG00000062164,0.8048686375155827,-1.6424598338826149,fish
ENSDARG00000062165,2.1679838578951625,0.24791080397285786,fish
ENSDARG00000062168,-0.7910149820235514,-1.5358660932070989,fish
ENSDARG00000062171,1.7948783729178006,1.23765730428562,fish
ENSDARG00000062173,0.4222302450087165,1.1683674766807504,fish
ENSDARG00000062174,0.8813469732463947,-1.2459447901197864,fish
ENSDARG00000062177,0.7586658960970425,0.16601528179996225,fish
ENSDARG00000062178,0.036001562818389184,-0.17734246081402108,fish
ENSDARG00000062181,0.7457323372098729,-1.2176442242444632,fish
ENSDARG00000062182,-2.222937786200908,1.3210401063000832,fish
ENSDARG00000062187,-0.4511929383600662,0.3857110170003757,fish
ENSDARG00000062190,0.7567098440621716,-1.4860711868807572,fish
ENSDARG00000062192,-0.054895836731156486,-1.0015755980418994,fish
ENSDARG00000062195,1.9244213254807183,-2.4195465987651428,fish
ENSDARG00000062198,-1.0230284207695113,1.6794337552171248,fish
ENSDARG00000062199,0.3982632727235233,-1.3710103433228857,fish
ENSDARG00000062204,-1.0329361369772696,-0.20252275239166495,fish
ENSDARG00000062206,0.5398994065201018,0.9804716565196978,fish
ENSDARG00000062209,0.29607729585754117,1.6050477273925248,fish
ENSDARG00000062216,-0.9088722357898683,0.09343898059106046,fish
ENSDARG00000062217,2.613760219669971,-0.95188469863715,fish
ENSDARG00000062220,0.8647036657185859,-0.43914733825152263,fish
ENSDARG00000062221,-2.2181449240021376,-0.7399436418131343,fish
ENSDARG00000062222,-0.8225364753603039,-0.4958024270539921,fish
ENSDARG00000062226,-1.0004465670877476,0.004384702393859347,fish
ENSDARG00000062228,1.0529964297419578,2.6813488486379247,fish
ENSDARG00000062231,0.43058498055192984,-1.3148929644827585,fish
ENSDARG00000062235,-3.947926334058297,0.6147261116310182,fish
ENSDARG00000062237,-1.1902182033212378,1.065846238321797,fish
ENSDARG00000062241,-3.689467223126122,0.551086322891174,fish
ENSDARG00000062244,-2.753723078090181,1.727192546307834,fish
ENSDARG00000062248,2.6736011240544886,-1.2887763573209836,fish
ENSDARG00000062251,0.6482470274845715,-3.3303415088541946,fish
ENSDARG00000062258,-0.8634966663561969,-1.0680281500982745,fish
ENSDARG00000062262,3.2477992023803446,-3.6187179909277067,fish
ENSDARG00000062263,1.1772447496938319,2.910892543093414,fish
ENSDARG00000062266,1.1685509051189131,1.0348746170925742,fish
ENSDARG00000062267,0.014799853767088006,2.777961595073979,fish
ENSDARG00000062269,-1.8590899610057805,0.861968084923319,fish
ENSDARG00000062271,0.8729375711901373,0.10465044423870058,fish
ENSDARG00000062272,0.44775063693451034,2.194034667768856,fish
ENSDARG00000062277,0.43873023937382827,-2.1757390158998695,fish
ENSDARG00000062278,-2.2495423482216887,-1.6326242424148578,fish
ENSDARG00000062280,0.5141476799195309,-0.5606464424541276,fish
ENSDARG00000062289,-0.20094387008186398,-1.8539716669115867,fish
ENSDARG00000062297,-0.06793902321326181,-0.3940704580248814,fish
ENSDARG00000062302,0.8822414883676069,-2.8846383205890835,fish
ENSDARG00000062304,-1.2804694284086793,-0.28580548627552277,fish
ENSDARG00000062307,-0.8806417072249374,-0.15258134936782547,fish
ENSDARG00000062310,2.3953512305867415,-1.8366956748659076,fish
ENSDARG00000062315,2.332597035124624,0.31289694138245083,fish
ENSDARG00000062319,0.16406160851919882,1.7793361937362406,fish
ENSDARG00000062323,-0.15159793641712113,-1.098534125447851,fish
ENSDARG00000062326,-0.05061270247367139,-0.2154005509298441,fish
ENSDARG00000062329,1.5765850818928628,-0.7462771811205018,fish
ENSDARG00000062330,1.0837013722227964,0.7746701668706936,fish
ENSDARG00000062335,2.0669385501760518,-0.6542072203650667,fish
ENSDARG00000062338,-0.067760978842493,0.14653184362091562,fish
ENSDARG00000062347,-0.9788411923155691,1.0683689481362935,fish
ENSDARG00000062349,-0.6034292104647283,-0.12421119899027237,fish
ENSDARG00000062352,-0.7087354622640253,0.7408882707061822,fish
ENSDARG00000062355,-2.86304940787658,0.7528048491524922,fish
ENSDARG00000062357,0.06479065337294898,-2.707243420520395,fish
ENSDARG00000062359,0.17784780998640126,-0.2851243821824642,fish
ENSDARG00000062361,0.7725397887115859,0.4888105245215333,fish
ENSDARG00000062362,-0.20479122304472275,-0.12903539062151226,fish
ENSDARG00000062363,0.5306510957176003,0.7792376677046613,fish
ENSDARG00000062370,1.8982707668702188,2.376956152810998,fish
ENSDARG00000062372,-0.7797537056968903,0.4447635831156821,fish
ENSDARG00000062374,-1.6261123466066518,0.8253717892682652,fish
ENSDARG00000062376,2.759914696371005,1.6921458344966496,fish
ENSDARG00000062379,0.9683910370253052,-0.4295133610664439,fish
ENSDARG00000062381,0.4686632477366227,-1.0403343056901364,fish
